GameID,posteam,InterceptionThrown,Fumble,Touchdown,FieldGoalResult,Penalty.Yards,Yards.Gained,ReturnResult,Sack,PosTeamScore,DefTeamScore,win
2013090803,MIA,1,0,2,3,34,349,0,4,23.0,10.0,1
2013090804,DET,1,4,7,2,72,508,0,1,34.0,24.0,1
2013090804,MIN,3,2,3,1,68,413,0,4,24.0,34.0,0
2013090805,IND,0,0,3,0,46,279,0,4,21.0,17.0,1
2013090805,OAK,2,0,3,1,36,472,0,1,17.0,21.0,0
2013090806,JAC,3,1,2,0,40,378,1,6,2.0,27.0,0
2013090806,KC,0,1,3,0,10,291,0,1,27.0,2.0,1
2013090807,NYJ,1,2,1,3,87,363,0,5,15.0,17.0,0
2013090807,TB,1,3,2,1,60,315,0,4,17.0,18.0,0
2013090808,ATL,1,2,2,1,46,391,0,3,17.0,23.0,0
2013090808,NO,1,0,2,3,30,471,0,2,23.0,17.0,1
2013090809,PIT,1,2,1,0,15,342,0,5,8.0,16.0,0
2013090809,TEN,0,1,1,3,92,245,0,1,16.0,9.0,1
2013090810,ARI,1,4,2,1,51,425,0,4,23.0,27.0,0
2013090810,STL,1,2,3,4,76,440,1,0,24.0,23.0,1
2013090811,GB,2,1,4,0,89,454,0,2,28.0,34.0,0
2013090811,SF,0,0,4,2,40,579,0,2,31.0,28.0,1
2013090812,DAL,1,2,2,3,72,351,0,2,29.0,31.0,0
2013090812,NYG,3,2,6,1,20,526,2,3,30.0,29.0,1
2013090900,PHI,0,2,5,1,90,514,1,3,33.0,20.0,1
2013090900,WAS,2,2,3,0,50,467,0,3,19.0,33.0,0
2013090901,HOU,1,0,4,2,72,627,0,2,27.0,28.0,0
2013090901,SD,1,0,5,0,56,325,1,2,28.0,27.0,1
2013091200,NE,0,1,2,2,31,307,0,1,13.0,10.0,1
2013091200,NYJ,3,2,2,2,56,399,0,4,10.0,13.0,0
2013091500,ATL,0,0,3,1,60,438,0,2,30.0,24.0,1
2013091500,STL,1,0,4,1,46,470,1,0,23.0,30.0,0
2013091501,BAL,0,1,2,0,38,326,0,2,14.0,6.0,1
2013091501,CLE,0,0,0,2,36,346,0,5,6.0,14.0,0
2013091502,BUF,2,1,2,3,45,482,0,1,23.0,23.0,0
2013091502,CAR,1,0,2,3,40,413,0,6,23.0,24.0,0
2013091503,CHI,2,2,4,1,25,676,1,1,30.0,29.0,1
2013091503,MIN,1,3,3,3,35,431,2,1,29.0,30.0,0
2013091504,GB,0,1,5,1,37,622,0,4,38.0,20.0,1
2013091504,WAS,1,1,3,0,81,499,0,1,20.0,38.0,0
2013091505,HOU,2,0,5,0,35,574,1,2,24.0,23.0,1
2013091505,TEN,0,1,2,1,75,294,0,4,23.0,24.0,0
2013091506,IND,1,1,2,2,5,505,0,3,20.0,24.0,0
2013091506,MIA,0,3,3,1,8,476,0,5,24.0,20.0,1
2013091507,DAL,1,2,1,3,31,412,0,3,16.0,17.0,0
2013091507,KC,0,0,2,1,41,369,0,4,17.0,16.0,1
2013091508,PHI,0,2,3,4,35,741,0,1,30.0,33.0,0
2013091508,SD,0,3,3,4,79,640,0,1,30.0,30.0,0
2013091509,ARI,1,2,3,4,114,360,1,2,25.0,20.0,1
2013091509,DET,0,1,2,0,27,378,0,1,20.0,25.0,0
2013091510,NO,2,1,3,4,128,396,1,4,13.0,13.0,0
2013091510,TB,1,1,1,0,25,385,0,1,13.0,13.0,0
2013091511,DEN,0,2,4,2,32,491,0,0,40.0,23.0,1
2013091511,NYG,4,1,3,3,116,656,1,1,23.0,40.0,0
2013091512,JAC,0,1,1,1,55,366,0,5,9.0,19.0,0
2013091512,OAK,0,3,1,4,45,403,0,3,19.0,9.0,1
2013091513,SEA,1,1,3,2,160,351,0,4,29.0,3.0,1
2013091513,SF,3,2,0,1,45,294,0,3,3.0,29.0,0
2013091600,CIN,0,0,2,2,54,476,0,0,20.0,10.0,1
2013091600,PIT,1,1,1,1,59,397,0,2,10.0,20.0,0
2013091900,KC,0,0,1,4,60,518,0,5,25.0,16.0,1
2013091900,PHI,4,3,3,1,50,541,1,6,16.0,25.0,0
2013092200,BAL,0,1,1,3,155,314,0,2,25.0,9.0,1
2013092200,HOU,1,0,2,3,45,422,2,3,9.0,28.0,0
2013092201,CIN,1,4,5,0,30,407,1,4,27.0,29.0,0
2013092201,GB,2,1,3,3,68,421,1,4,29.0,27.0,1
2013092202,DAL,0,1,4,1,47,500,0,1,31.0,7.0,1
2013092202,STL,1,1,1,0,66,298,0,6,7.0,31.0,0
2013092203,ATL,1,0,2,3,42,465,0,0,23.0,27.0,0
2013092203,MIA,1,3,3,2,30,369,0,5,27.0,23.0,1
2013092204,CLE,3,1,4,1,42,437,0,3,30.0,27.0,1
2013092204,MIN,1,2,3,2,40,426,0,6,27.0,31.0,0
2013092205,BUF,0,4,1,4,98,394,0,8,20.0,27.0,0
2013092205,NYJ,2,2,3,2,157,597,0,1,27.0,20.0,1
2013092206,NE,1,0,2,3,43,377,0,3,23.0,3.0,1
2013092206,TB,1,0,0,1,55,353,0,3,3.0,23.0,0
2013092207,ARI,2,0,1,0,25,412,0,4,7.0,31.0,0
2013092207,NO,1,1,5,1,23,417,0,4,31.0,7.0,1
2013092208,SD,1,1,2,1,106,356,0,2,17.0,20.0,0
2013092208,TEN,0,2,2,2,40,591,0,2,19.0,17.0,1
2013092209,DET,1,0,4,2,25,467,1,1,27.0,19.0,1
2013092209,WAS,1,3,2,2,91,643,0,2,19.0,27.0,0
2013092210,CAR,1,0,5,1,30,427,0,1,38.0,0.0,1
2013092210,NYG,2,2,0,0,47,217,0,7,0.0,38.0,0
2013092211,IND,0,0,3,2,53,355,0,1,27.0,7.0,1
2013092211,SF,1,1,1,0,5,306,0,3,7.0,27.0,0
2013092212,JAC,2,2,2,1,14,350,0,4,17.0,45.0,0
2013092212,SEA,1,1,6,1,55,514,0,2,45.0,17.0,1
2013092213,CHI,0,1,3,2,39,339,0,2,39.0,23.0,1
2013092213,PIT,2,4,4,3,45,512,2,3,23.0,39.0,0
2013092300,DEN,0,3,4,3,64,552,0,1,37.0,21.0,1
2013092300,OAK,0,1,3,0,53,435,0,3,20.0,37.0,0
2013092600,SF,0,3,5,0,101,454,0,2,35.0,11.0,1
2013092600,STL,1,1,1,1,66,313,0,5,11.0,35.0,0
2013092900,BAL,5,1,2,2,70,462,0,4,20.0,23.0,0
2013092900,BUF,2,4,3,3,88,457,0,2,23.0,20.0,1
2013092901,CIN,1,2,0,2,80,345,0,2,6.0,17.0,0
2013092901,CLE,0,0,2,1,25,419,0,3,17.0,6.0,1
2013092902,CHI,3,2,4,3,50,668,1,3,30.0,27.0,1
2013092902,DET,1,4,3,4,5,474,1,1,27.0,32.0,0
2013092903,HOU,2,2,3,2,40,589,1,4,20.0,19.0,1
2013092903,SEA,1,3,1,3,108,354,0,5,19.0,20.0,0
2013092904,IND,2,0,3,3,60,546,0,2,33.0,3.0,1
2013092904,JAC,3,0,1,1,63,311,1,4,3.0,36.0,0
2013092905,KC,2,1,3,2,79,484,0,1,30.0,7.0,1
2013092905,NYG,1,2,2,0,48,511,1,3,7.0,30.0,0
2013092906,MIN,0,1,4,2,50,545,0,1,34.0,27.0,1
2013092906,PIT,1,1,3,2,89,602,0,5,27.0,34.0,0
2013092907,ARI,2,2,1,2,78,322,0,1,13.0,10.0,1
2013092907,TB,2,1,1,1,85,327,0,2,10.0,13.0,0
2013092908,NYJ,2,2,2,2,61,460,1,5,13.0,31.0,0
2013092908,TEN,0,0,4,1,35,329,0,2,31.0,13.0,1
2013092909,DEN,0,0,6,1,52,503,1,1,51.0,20.0,1
2013092909,PHI,0,0,3,2,35,515,1,3,19.0,51.0,0
2013092910,OAK,1,2,2,0,15,362,1,7,13.0,23.0,0
2013092910,WAS,0,2,3,1,39,371,1,1,23.0,13.0,1
2013092911,DAL,0,2,2,0,90,427,0,3,20.0,30.0,0
2013092911,SD,1,0,4,3,28,614,1,1,30.0,20.0,1
2013092912,ATL,1,1,2,3,88,521,0,2,23.0,30.0,0
2013092912,NE,0,1,4,3,60,468,0,0,30.0,23.0,1
2013093000,MIA,3,1,2,1,20,447,0,4,17.0,38.0,0
2013093000,NO,0,1,5,1,50,522,0,2,38.0,17.0,1
2013100300,BUF,1,0,5,1,71,559,2,4,24.0,35.0,0
2013100300,CLE,0,2,2,3,51,362,0,5,35.0,24.0,1
2013100600,CHI,0,2,2,1,5,481,0,3,18.0,26.0,0
2013100600,NO,0,0,2,4,48,412,0,2,26.0,18.0,1
2013100601,CIN,1,1,1,2,9,418,0,4,13.0,6.0,1
2013100601,NE,1,3,0,2,50,371,0,5,6.0,13.0,0
2013100602,DET,0,1,1,1,57,352,0,5,9.0,22.0,0
2013100602,GB,0,2,2,5,65,478,0,1,22.0,9.0,1
2013100603,IND,0,1,3,2,80,460,0,2,27.0,34.0,0
2013100603,SEA,1,2,3,4,40,567,0,2,34.0,27.0,1
2013100604,BAL,1,1,3,4,109,523,1,2,26.0,22.0,1
2013100604,MIA,1,1,1,3,20,411,0,6,22.0,26.0,0
2013100605,NYG,3,1,3,0,86,473,0,1,21.0,36.0,0
2013100605,PHI,0,0,3,5,138,452,0,1,36.0,21.0,1
2013100606,JAC,2,3,3,3,38,515,1,2,20.0,33.0,0
2013100606,STL,0,1,3,2,60,497,0,2,33.0,20.0,1
2013100607,KC,1,1,2,4,50,426,1,2,16.0,23.0,0
2013100607,TEN,2,1,2,1,41,436,0,3,23.0,19.0,1
2013100608,ARI,3,0,2,2,59,290,0,2,22.0,6.0,1
2013100608,CAR,3,1,0,3,50,453,0,7,6.0,22.0,0
2013100609,DAL,1,1,6,2,41,681,0,4,48.0,48.0,0
2013100609,DEN,1,2,6,3,95,658,0,0,48.0,48.0,0
2013100610,OAK,0,1,2,2,45,458,0,4,20.0,17.0,1
2013100610,SD,3,2,4,1,70,532,1,2,17.0,20.0,0
2013100611,HOU,3,2,1,1,50,484,1,1,3.0,33.0,0
2013100611,SF,0,0,3,2,19,333,0,1,33.0,3.0,1
2013100700,ATL,0,2,4,0,60,449,0,2,27.0,27.0,0
2013100700,NYJ,0,0,3,3,10,364,0,4,27.0,28.0,0
2013101000,CHI,0,0,2,2,47,466,0,0,26.0,21.0,1
2013101000,NYG,3,1,4,0,35,427,1,1,21.0,26.0,0
2013101300,BAL,0,2,2,1,54,555,0,5,16.0,19.0,0
2013101300,GB,1,2,1,4,41,503,0,3,19.0,17.0,1
2013101301,BUF,0,1,3,1,51,462,0,5,24.0,24.0,0
2013101301,CIN,1,0,3,3,54,602,0,3,24.0,24.0,0
2013101302,CLE,2,1,2,1,95,445,0,2,17.0,31.0,0
2013101302,DET,1,0,4,1,57,356,0,1,30.0,17.0,1
2013101303,HOU,2,3,3,2,90,527,2,5,19.0,30.0,0
2013101303,STL,0,0,3,1,79,286,0,0,30.0,19.0,1
2013101304,KC,0,3,2,1,29,229,0,3,14.0,7.0,1
2013101304,OAK,3,0,2,0,59,331,1,10,7.0,23.0,0
2013101305,CAR,0,0,5,0,80,403,0,2,35.0,10.0,1
2013101305,MIN,2,1,1,1,15,315,0,3,9.0,35.0,0
2013101306,NYJ,2,1,0,2,30,355,0,3,6.0,19.0,0
2013101306,PIT,0,1,1,4,79,409,0,4,19.0,6.0,1
2013101307,PHI,0,1,5,1,20,521,0,2,31.0,20.0,1
2013101307,TB,1,1,2,2,83,459,0,2,20.0,31.0,0
2013101308,DEN,1,3,7,0,56,415,1,0,35.0,19.0,1
2013101308,JAC,2,1,1,2,37,366,0,2,19.0,35.0,0
2013101309,SEA,0,4,3,2,54,510,1,2,20.0,12.0,1
2013101309,TEN,2,4,0,2,55,352,0,4,9.0,20.0,0
2013101310,NE,1,0,3,3,64,478,0,5,29.0,27.0,1
2013101310,NO,1,1,3,2,25,447,0,1,27.0,30.0,0
2013101311,ARI,2,2,3,0,20,497,0,1,20.0,32.0,0
2013101311,SF,1,2,3,4,53,491,0,2,32.0,20.0,1
2013101312,DAL,1,0,3,1,64,349,0,1,30.0,16.0,1
2013101312,WAS,1,2,2,3,120,594,1,3,16.0,30.0,0
2013101400,IND,1,0,0,3,9,391,0,1,9.0,19.0,0
2013101400,SD,0,0,1,4,44,415,0,2,19.0,9.0,1
2013101700,ARI,2,2,2,3,40,357,0,7,22.0,34.0,0
2013101700,SEA,0,3,5,2,52,391,0,3,34.0,22.0,1
2013102000,ATL,0,0,3,1,60,348,0,0,24.0,23.0,1
2013102000,TB,0,3,3,3,144,417,1,3,20.0,24.0,0
2013102001,CAR,0,1,2,3,55,357,0,3,29.0,15.0,1
2013102001,STL,1,3,2,2,72,450,1,4,15.0,29.0,0
2013102002,CIN,0,1,3,2,60,444,0,2,24.0,24.0,0
2013102002,DET,0,1,3,1,30,540,0,0,24.0,24.0,0
2013102003,CLE,1,1,1,2,62,429,0,3,13.0,31.0,0
2013102003,GB,0,0,4,1,126,451,0,1,31.0,13.0,1
2013102004,JAC,1,0,0,2,37,426,0,6,6.0,24.0,0
2013102004,SD,0,1,3,1,69,453,0,1,24.0,6.0,1
2013102005,HOU,0,2,1,3,28,384,0,5,16.0,17.0,0
2013102005,KC,1,1,2,1,36,486,0,2,17.0,16.0,1
2013102006,BUF,1,2,1,3,35,333,0,4,19.0,21.0,0
2013102006,MIA,2,1,4,0,50,384,1,3,21.0,22.0,0
2013102007,NE,1,2,3,2,55,445,1,4,26.0,26.0,0
2013102007,NYJ,1,2,3,3,90,515,1,4,26.0,26.0,0
2013102008,DAL,2,1,2,1,43,428,0,2,17.0,3.0,1
2013102008,PHI,5,0,0,1,65,352,0,3,3.0,17.0,0
2013102009,CHI,1,0,5,2,42,450,1,2,40.0,44.0,0
2013102009,WAS,1,2,6,1,35,639,1,2,43.0,40.0,1
2013102010,SF,1,0,4,1,45,379,1,2,24.0,23.0,1
2013102010,TEN,1,0,2,1,97,490,0,3,22.0,24.0,0
2013102011,BAL,0,1,1,3,40,384,0,2,15.0,16.0,0
2013102011,PIT,0,1,1,4,77,396,0,3,16.0,16.0,0
2013102012,DEN,1,2,4,2,70,606,0,4,30.0,39.0,0
2013102012,IND,0,2,4,3,85,485,0,2,39.0,33.0,1
2013102100,MIN,1,2,0,0,62,323,0,1,6.0,23.0,0
2013102100,NYG,0,3,3,3,48,403,1,2,23.0,6.0,1
2013102400,CAR,0,0,4,1,23,374,0,3,31.0,13.0,1
2013102400,TB,0,3,1,3,57,369,0,3,13.0,31.0,0
2013102700,DAL,0,1,3,3,26,405,0,0,30.0,31.0,0
2013102700,DET,2,2,4,1,66,710,0,1,30.0,30.0,0
2013102701,JAC,0,1,2,1,50,487,1,0,10.0,41.0,0
2013102701,SF,0,2,5,0,61,499,0,0,41.0,10.0,1
2013102702,CLE,0,1,2,1,56,502,0,2,17.0,23.0,0
2013102702,KC,0,0,2,3,45,405,0,6,20.0,17.0,1
2013102703,MIA,2,1,2,1,35,384,0,6,17.0,27.0,0
2013102703,NE,1,1,3,2,61,349,0,4,27.0,17.0,1
2013102704,BUF,1,3,2,1,39,350,0,4,17.0,35.0,0
2013102704,NO,0,1,5,0,65,441,0,4,35.0,17.0,1
2013102705,NYG,0,1,1,6,68,356,1,1,15.0,0.0,1
2013102705,PHI,2,5,0,0,72,275,0,4,0.0,15.0,0
2013102706,OAK,2,1,3,0,24,368,0,2,21.0,18.0,1
2013102706,PIT,3,1,3,1,27,332,0,5,18.0,21.0,0
2013102707,CIN,1,2,5,0,49,550,0,1,47.0,9.0,1
2013102707,NYJ,2,0,2,3,65,399,2,4,9.0,47.0,0
2013102708,ARI,1,1,3,2,50,401,0,3,27.0,13.0,1
2013102708,ATL,4,0,1,2,57,344,0,4,13.0,27.0,0
2013102709,DEN,3,1,6,1,15,521,1,2,38.0,20.0,1
2013102709,WAS,4,3,3,0,47,275,1,3,20.0,38.0,0
2013102710,GB,0,0,4,3,51,498,0,2,43.0,31.0,1
2013102710,MIN,0,0,5,1,115,491,2,3,30.0,43.0,0
2013102800,SEA,0,0,2,0,50,169,0,7,14.0,9.0,1
2013102800,STL,2,1,0,3,86,429,0,4,9.0,14.0,0
2013103100,CIN,3,1,3,2,25,535,1,5,20.0,19.0,1
2013103100,MIA,0,1,1,2,63,482,0,3,19.0,20.0,0
2013110300,BUF,2,1,3,2,31,503,2,0,13.0,21.0,0
2013110300,KC,0,1,0,3,55,422,0,2,21.0,13.0,1
2013110301,ATL,3,1,2,1,15,374,1,1,10.0,33.0,0
2013110301,CAR,2,1,3,2,59,387,0,1,30.0,10.0,1
2013110302,DAL,1,0,2,2,55,469,0,3,19.0,23.0,0
2013110302,MIN,1,2,4,1,25,523,1,2,23.0,20.0,1
2013110303,NO,3,1,2,2,94,484,0,2,20.0,26.0,0
2013110303,NYJ,0,0,2,4,27,493,0,2,26.0,20.0,1
2013110304,STL,0,2,3,0,50,403,0,2,21.0,28.0,0
2013110304,TEN,2,0,4,0,24,483,0,4,28.0,21.0,1
2013110305,SD,2,0,3,1,60,535,0,1,20.0,24.0,0
2013110305,WAS,1,0,5,1,68,609,1,0,24.0,23.0,1
2013110306,OAK,2,2,2,2,97,669,0,3,19.0,49.0,0
2013110306,PHI,0,0,7,0,25,588,0,2,49.0,20.0,1
2013110307,SEA,2,1,3,2,104,471,0,0,24.0,24.0,0
2013110307,TB,0,0,3,1,62,487,0,3,24.0,24.0,0
2013110308,BAL,1,0,2,1,30,331,0,6,18.0,24.0,0
2013110308,CLE,0,1,3,1,105,416,0,3,21.0,18.0,1
2013110309,NE,0,1,7,2,100,735,0,3,55.0,31.0,1
2013110309,PIT,2,1,4,1,26,658,0,5,31.0,55.0,0
2013110310,HOU,0,1,3,1,5,633,0,1,24.0,27.0,0
2013110310,IND,0,1,3,2,96,473,0,4,27.0,24.0,1
2013110400,CHI,0,0,3,2,15,555,0,1,24.0,20.0,1
2013110400,GB,1,2,2,2,30,397,0,5,20.0,27.0,0
2013110700,MIN,1,1,5,2,23,406,0,1,34.0,27.0,1
2013110700,WAS,0,0,3,2,47,550,0,4,27.0,34.0,0
2013111000,ATL,0,2,1,1,60,336,0,3,10.0,33.0,0
2013111000,SEA,0,0,3,4,35,551,0,1,33.0,10.0,1
2013111001,BAL,2,1,2,2,158,302,0,5,17.0,17.0,0
2013111001,CIN,3,1,2,1,41,436,0,5,17.0,17.0,0
2013111002,CHI,1,0,3,2,51,475,0,2,19.0,21.0,0
2013111002,DET,1,1,3,0,39,451,0,0,21.0,19.0,1
2013111003,GB,2,1,1,2,66,467,0,2,13.0,27.0,0
2013111003,PHI,0,1,3,2,30,434,0,3,27.0,13.0,1
2013111004,IND,4,2,4,0,61,609,2,4,8.0,36.0,0
2013111004,STL,0,1,3,1,5,424,0,2,36.0,8.0,1
2013111005,NYG,1,3,3,1,5,269,1,3,23.0,19.0,1
2013111005,OAK,1,1,2,2,65,355,1,4,19.0,23.0,0
2013111006,BUF,1,1,1,1,64,326,0,4,9.0,23.0,0
2013111006,PIT,1,1,2,3,20,316,0,4,23.0,10.0,1
2013111007,JAC,2,3,2,2,29,360,0,3,28.0,27.0,1
2013111007,TEN,1,5,4,2,35,452,1,3,26.0,28.0,0
2013111008,CAR,1,2,1,1,5,327,0,4,10.0,9.0,1
2013111008,SF,1,1,0,3,45,254,0,6,9.0,10.0,0
2013111009,ARI,1,2,2,2,54,430,0,1,20.0,24.0,0
2013111009,HOU,0,1,4,1,28,429,1,3,24.0,20.0,1
2013111010,DEN,0,1,4,0,5,500,0,2,28.0,20.0,1
2013111010,SD,0,1,2,2,63,397,0,4,20.0,28.0,0
2013111011,DAL,0,0,2,1,57,342,0,3,17.0,49.0,0
2013111011,NO,0,0,7,0,69,627,0,1,49.0,17.0,1
2013111100,MIA,1,0,2,2,51,298,0,2,19.0,22.0,0
2013111100,TB,1,0,2,2,89,391,0,2,22.0,19.0,1
2013111400,IND,0,0,3,3,34,449,0,1,30.0,27.0,1
2013111400,TEN,0,1,3,2,51,419,0,2,26.0,30.0,0
2013111700,BUF,0,1,3,3,38,355,0,1,36.0,14.0,1
2013111700,NYJ,3,2,3,0,50,426,1,4,14.0,36.0,0
2013111701,BAL,2,2,3,2,96,368,1,3,20.0,19.0,1
2013111701,CHI,0,2,1,3,61,369,0,2,19.0,20.0,0
2013111702,CIN,2,0,4,2,50,254,1,0,33.0,19.0,1
2013111702,CLE,3,2,3,2,54,460,2,4,19.0,33.0,0
2013111703,HOU,1,3,1,3,44,489,0,2,22.0,28.0,0
2013111703,OAK,0,0,5,0,83,554,1,2,28.0,22.0,1
2013111704,ARI,0,0,3,2,25,464,0,3,27.0,14.0,1
2013111704,JAC,2,0,2,0,57,461,0,2,14.0,27.0,0
2013111705,MIA,1,1,2,2,41,464,0,4,20.0,16.0,1
2013111705,SD,1,0,1,3,50,481,0,3,16.0,20.0,0
2013111706,PHI,0,0,4,1,57,434,0,3,24.0,16.0,1
2013111706,WAS,2,3,2,0,50,466,0,4,16.0,24.0,0
2013111707,DET,1,2,3,2,18,560,0,2,27.0,37.0,0
2013111707,PIT,0,0,4,3,50,469,0,1,37.0,27.0,1
2013111708,ATL,2,2,4,2,106,428,1,3,28.0,40.0,0
2013111708,TB,0,0,4,2,60,513,0,3,40.0,28.0,1
2013111709,DEN,0,1,3,2,41,517,0,0,27.0,17.0,1
2013111709,KC,0,3,2,1,94,392,0,3,17.0,27.0,0
2013111710,NO,1,2,2,3,56,522,0,1,20.0,20.0,0
2013111710,SF,1,1,2,2,37,201,0,3,20.0,20.0,0
2013111711,MIN,3,2,3,2,71,470,1,2,19.0,40.0,0
2013111711,SEA,0,1,4,2,45,433,0,1,40.0,20.0,1
2013111712,GB,3,0,2,2,20,495,1,0,13.0,26.0,0
2013111712,NYG,1,0,2,2,48,423,0,4,26.0,13.0,1
2013111800,CAR,0,0,3,1,35,367,0,3,23.0,20.0,1
2013111800,NE,1,1,2,2,62,393,0,2,20.0,24.0,0
2013112100,ATL,0,1,2,2,71,356,0,5,13.0,17.0,0
2013112100,NO,0,0,2,1,20,414,0,1,17.0,13.0,1
2013112400,BAL,1,0,1,4,41,376,0,4,19.0,3.0,1
2013112400,NYJ,2,1,0,1,56,426,0,3,3.0,19.0,0
2013112401,CLE,1,3,2,1,13,474,1,5,11.0,26.0,0
2013112401,PIT,0,0,2,2,5,362,0,0,26.0,11.0,1
2013112402,DET,4,2,4,0,56,472,1,2,21.0,23.0,0
2013112402,TB,0,1,2,1,50,369,0,4,23.0,21.0,1
2013112403,GB,0,0,3,2,78,555,0,3,26.0,26.0,0
2013112403,MIN,0,1,2,4,25,599,0,6,26.0,26.0,0
2013112404,HOU,1,0,0,2,22,292,0,2,6.0,13.0,0
2013112404,JAC,0,1,1,2,63,410,0,4,13.0,6.0,1
2013112405,KC,1,1,5,1,93,640,0,3,38.0,41.0,0
2013112405,SD,0,1,5,2,66,698,0,1,40.0,38.0,1
2013112406,CAR,1,0,2,2,71,413,0,2,19.0,16.0,1
2013112406,MIA,1,0,1,3,40,428,0,3,16.0,20.0,0
2013112407,CHI,2,3,5,0,95,539,1,2,21.0,35.0,0
2013112407,STL,0,0,4,2,28,511,0,2,35.0,21.0,1
2013112408,ARI,0,1,3,4,109,416,0,3,36.0,11.0,1
2013112408,IND,1,0,2,1,64,377,1,1,11.0,39.0,0
2013112409,OAK,1,1,1,4,45,455,0,0,19.0,23.0,0
2013112409,TEN,0,3,2,3,105,503,0,2,22.0,19.0,1
2013112410,DAL,1,2,2,1,101,445,0,4,20.0,21.0,0
2013112410,NYG,0,2,3,2,65,464,1,2,19.0,20.0,0
2013112411,DEN,2,4,3,1,61,493,0,2,30.0,31.0,0
2013112411,NE,0,4,5,2,60,495,1,3,31.0,30.0,1
2013112500,SF,0,2,3,2,15,371,0,2,27.0,6.0,1
2013112500,WAS,1,1,0,2,40,390,0,4,6.0,27.0,0
2013112800,DET,2,2,6,1,50,638,1,1,40.0,9.0,1
2013112800,GB,1,2,0,1,25,265,0,7,9.0,40.0,0
2013112801,DAL,0,3,5,1,71,473,1,2,37.0,17.0,1
2013112801,OAK,1,1,3,1,40,450,0,0,14.0,37.0,0
2013112802,BAL,0,1,1,5,71,424,0,2,22.0,20.0,1
2013112802,PIT,0,0,5,0,35,454,0,0,20.0,22.0,0
2013120100,CAR,2,0,3,2,10,460,0,0,27.0,6.0,1
2013120100,TB,1,1,0,2,45,267,0,5,6.0,27.0,0
2013120101,CLE,2,3,4,0,55,471,0,3,28.0,32.0,0
2013120101,JAC,1,1,3,3,30,444,0,2,31.0,28.0,1
2013120102,IND,1,2,1,5,79,361,0,5,22.0,14.0,1
2013120102,TEN,3,1,2,0,45,462,0,1,14.0,22.0,0
2013120103,DEN,2,0,5,0,98,623,0,0,35.0,28.0,1
2013120103,KC,2,1,4,0,79,539,1,0,28.0,35.0,0
2013120104,CHI,1,2,2,2,50,633,0,4,20.0,20.0,0
2013120104,MIN,1,1,2,4,61,537,0,5,20.0,20.0,0
2013120105,MIA,1,0,3,3,28,549,0,1,23.0,3.0,1
2013120105,NYJ,2,1,0,1,25,363,0,4,3.0,23.0,0
2013120106,ARI,2,1,3,0,48,493,0,5,21.0,24.0,0
2013120106,PHI,1,3,3,1,55,429,0,5,24.0,21.0,1
2013120107,ATL,0,1,5,2,75,539,0,6,31.0,31.0,0
2013120107,BUF,0,3,4,1,49,484,0,0,31.0,31.0,0
2013120108,SF,0,1,2,3,155,404,0,4,23.0,13.0,1
2013120108,STL,1,0,1,2,35,403,0,3,12.0,23.0,0
2013120109,HOU,1,0,4,1,10,467,0,1,31.0,34.0,0
2013120109,NE,1,0,4,2,15,608,0,1,34.0,31.0,1
2013120110,CIN,1,1,2,1,25,428,0,0,17.0,10.0,1
2013120110,SD,1,2,1,1,50,375,0,2,7.0,17.0,0
2013120111,NYG,1,1,3,1,0,390,0,3,24.0,17.0,1
2013120111,WAS,0,2,2,1,56,404,0,5,17.0,24.0,0
2013120200,NO,0,1,2,0,64,279,1,1,7.0,27.0,0
2013120200,SEA,0,1,3,2,54,482,0,1,27.0,7.0,1
2013120500,HOU,2,1,2,2,74,492,0,3,20.0,27.0,0
2013120500,JAC,1,0,3,2,160,372,0,1,24.0,20.0,1
2013120800,BAL,4,1,4,0,90,511,1,2,28.0,26.0,1
2013120800,MIN,0,3,3,2,45,573,0,0,26.0,29.0,0
2013120801,CIN,0,0,6,0,77,525,0,0,42.0,28.0,1
2013120801,IND,0,0,4,0,30,602,0,0,27.0,42.0,0
2013120802,CLE,0,0,3,2,40,561,0,1,26.0,27.0,0
2013120802,NE,1,1,3,2,76,534,0,4,27.0,26.0,1
2013120803,NYJ,1,1,3,3,25,448,0,1,36.0,27.0,1
2013120803,OAK,1,2,4,2,42,535,1,3,27.0,36.0,0
2013120804,CAR,0,0,1,2,30,366,0,5,13.0,31.0,0
2013120804,NO,0,1,5,1,50,432,0,2,31.0,13.0,1
2013120805,DET,0,7,2,0,15,427,1,0,20.0,34.0,0
2013120805,PHI,1,1,6,0,38,620,1,0,34.0,20.0,1
2013120806,MIA,1,2,4,1,31,409,1,2,24.0,27.0,0
2013120806,PIT,0,1,3,0,34,383,0,2,26.0,24.0,1
2013120807,BUF,4,0,0,2,106,371,0,7,6.0,27.0,0
2013120807,TB,2,1,4,2,84,322,0,1,27.0,6.0,1
2013120808,KC,1,0,5,1,20,473,1,0,44.0,10.0,1
2013120808,WAS,1,3,3,1,37,628,1,6,10.0,44.0,0
2013120809,DEN,0,0,8,3,82,686,0,0,51.0,28.0,1
2013120809,TEN,1,1,4,0,44,483,0,2,28.0,51.0,0
2013120810,ARI,0,1,4,0,85,400,0,1,29.0,10.0,1
2013120810,STL,2,1,2,1,41,379,1,4,10.0,29.0,0
2013120811,NYG,3,1,2,0,30,461,0,2,14.0,37.0,0
